horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value,model_id
1,48,quantile,0.99,2026-02-14,wk inc flu hosp,2026-02-21,2582.0,FluSight-baseline
2,48,quantile,0.01,2026-02-14,wk inc flu hosp,2026-02-28,0.0,FluSight-baseline
2,48,quantile,0.025,2026-02-14,wk inc flu hosp,2026-02-28,199.0,FluSight-baseline
2,48,quantile,0.05,2026-02-14,wk inc flu hosp,2026-02-28,490.0,FluSight-baseline
2,48,quantile,0.1,2026-02-14,wk inc flu hosp,2026-02-28,756.0,FluSight-baseline
2,48,quantile,0.15,2026-02-14,wk inc flu hosp,2026-02-28,886.0,FluSight-baseline
2,48,quantile,0.2,2026-02-14,wk inc flu hosp,2026-02-28,988.0,FluSight-baseline
2,48,quantile,0.25,2026-02-14,wk inc flu hosp,2026-02-28,1069.0,FluSight-baseline
2,48,quantile,0.3,2026-02-14,wk inc flu hosp,2026-02-28,1132.0,FluSight-baseline
2,48,quantile,0.35,2026-02-14,wk inc flu hosp,2026-02-28,1180.0,FluSight-baseline
2,48,quantile,0.4,2026-02-14,wk inc flu hosp,2026-02-28,1221.0,FluSight-baseline
2,48,quantile,0.45,2026-02-14,wk inc flu hosp,2026-02-28,1255.0,FluSight-baseline
2,48,quantile,0.5,2026-02-14,wk inc flu hosp,2026-02-28,1283.0,FluSight-baseline
2,48,quantile,0.55,2026-02-14,wk inc flu hosp,2026-02-28,1311.0,FluSight-baseline
2,48,quantile,0.6,2026-02-14,wk inc flu hosp,2026-02-28,1345.0,FluSight-baseline
2,48,quantile,0.65,2026-02-14,wk inc flu hosp,2026-02-28,1386.0,FluSight-baseline
2,48,quantile,0.7,2026-02-14,wk inc flu hosp,2026-02-28,1434.0,FluSight-baseline
2,48,quantile,0.75,2026-02-14,wk inc flu hosp,2026-02-28,1496.0,FluSight-baseline
2,48,quantile,0.8,2026-02-14,wk inc flu hosp,2026-02-28,1579.0,FluSight-baseline
2,48,quantile,0.85,2026-02-14,wk inc flu hosp,2026-02-28,1681.0,FluSight-baseline
2,48,quantile,0.9,2026-02-14,wk inc flu hosp,2026-02-28,1813.0,FluSight-baseline
2,48,quantile,0.95,2026-02-14,wk inc flu hosp,2026-02-28,2084.0,FluSight-baseline
2,48,quantile,0.975,2026-02-14,wk inc flu hosp,2026-02-28,2386.0,FluSight-baseline
2,48,quantile,0.99,2026-02-14,wk inc flu hosp,2026-02-28,2769.0,FluSight-baseline
3,48,quantile,0.01,2026-02-14,wk inc flu hosp,2026-03-07,0.0,FluSight-baseline
3,48,quantile,0.025,2026-02-14,wk inc flu hosp,2026-03-07,60.0,FluSight-baseline
3,48,quantile,0.05,2026-02-14,wk inc flu hosp,2026-03-07,356.0,FluSight-baseline
3,48,quantile,0.1,2026-02-14,wk inc flu hosp,2026-03-07,644.0,FluSight-baseline
3,48,quantile,0.15,2026-02-14,wk inc flu hosp,2026-03-07,805.0,FluSight-baseline
3,48,quantile,0.2,2026-02-14,wk inc flu hosp,2026-03-07,915.0,FluSight-baseline
3,48,quantile,0.25,2026-02-14,wk inc flu hosp,2026-03-07,1006.0,FluSight-baseline
3,48,quantile,0.3,2026-02-14,wk inc flu hosp,2026-03-07,1082.0,FluSight-baseline
3,48,quantile,0.35,2026-02-14,wk inc flu hosp,2026-03-07,1144.0,FluSight-baseline
3,48,quantile,0.4,2026-02-14,wk inc flu hosp,2026-03-07,1196.0,FluSight-baseline
3,48,quantile,0.45,2026-02-14,wk inc flu hosp,2026-03-07,1242.0,FluSight-baseline
3,48,quantile,0.5,2026-02-14,wk inc flu hosp,2026-03-07,1283.0,FluSight-baseline
3,48,quantile,0.55,2026-02-14,wk inc flu hosp,2026-03-07,1325.0,FluSight-baseline
3,48,quantile,0.6,2026-02-14,wk inc flu hosp,2026-03-07,1370.0,FluSight-baseline
3,48,quantile,0.65,2026-02-14,wk inc flu hosp,2026-03-07,1423.0,FluSight-baseline
3,48,quantile,0.7,2026-02-14,wk inc flu hosp,2026-03-07,1484.0,FluSight-baseline
3,48,quantile,0.75,2026-02-14,wk inc flu hosp,2026-03-07,1560.0,FluSight-baseline
3,48,quantile,0.8,2026-02-14,wk inc flu hosp,2026-03-07,1651.0,FluSight-baseline
3,48,quantile,0.85,2026-02-14,wk inc flu hosp,2026-03-07,1758.0,FluSight-baseline
3,48,quantile,0.9,2026-02-14,wk inc flu hosp,2026-03-07,1923.0,FluSight-baseline
3,48,quantile,0.95,2026-02-14,wk inc flu hosp,2026-03-07,2220.0,FluSight-baseline
3,48,quantile,0.975,2026-02-14,wk inc flu hosp,2026-03-07,2534.0,FluSight-baseline
3,48,quantile,0.99,2026-02-14,wk inc flu hosp,2026-03-07,2887.0,FluSight-baseline
0,48,quantile,0.01,2026-02-21,wk inc flu hosp,2026-02-21,271.0,FluSight-baseline
0,48,quantile,0.025,2026-02-21,wk inc flu hosp,2026-02-21,551.0,FluSight-baseline
0,48,quantile,0.05,2026-02-21,wk inc flu hosp,2026-02-21,735.0,FluSight-baseline
0,48,quantile,0.1,2026-02-21,wk inc flu hosp,2026-02-21,931.0,FluSight-baseline
0,48,quantile,0.15,2026-02-21,wk inc flu hosp,2026-02-21,1029.0,FluSight-baseline
0,48,quantile,0.2,2026-02-21,wk inc flu hosp,2026-02-21,1081.0,FluSight-baseline
0,48,quantile,0.25,2026-02-21,wk inc flu hosp,2026-02-21,1112.0,FluSight-baseline
0,48,quantile,0.3,2026-02-21,wk inc flu hosp,2026-02-21,1145.0,FluSight-baseline
0,48,quantile,0.35,2026-02-21,wk inc flu hosp,2026-02-21,1154.0,FluSight-baseline
0,48,quantile,0.4,2026-02-21,wk inc flu hosp,2026-02-21,1161.0,FluSight-baseline
0,48,quantile,0.45,2026-02-21,wk inc flu hosp,2026-02-21,1166.0,FluSight-baseline
0,48,quantile,0.5,2026-02-21,wk inc flu hosp,2026-02-21,1173.0,FluSight-baseline
0,48,quantile,0.55,2026-02-21,wk inc flu hosp,2026-02-21,1180.0,FluSight-baseline
0,48,quantile,0.6,2026-02-21,wk inc flu hosp,2026-02-21,1185.0,FluSight-baseline
0,48,quantile,0.65,2026-02-21,wk inc flu hosp,2026-02-21,1192.0,FluSight-baseline
0,48,quantile,0.7,2026-02-21,wk inc flu hosp,2026-02-21,1201.0,FluSight-baseline
0,48,quantile,0.75,2026-02-21,wk inc flu hosp,2026-02-21,1234.0,FluSight-baseline
0,48,quantile,0.8,2026-02-21,wk inc flu hosp,2026-02-21,1265.0,FluSight-baseline
0,48,quantile,0.85,2026-02-21,wk inc flu hosp,2026-02-21,1317.0,FluSight-baseline
0,48,quantile,0.9,2026-02-21,wk inc flu hosp,2026-02-21,1415.0,FluSight-baseline
0,48,quantile,0.95,2026-02-21,wk inc flu hosp,2026-02-21,1611.0,FluSight-baseline
0,48,quantile,0.975,2026-02-21,wk inc flu hosp,2026-02-21,1795.0,FluSight-baseline
0,48,quantile,0.99,2026-02-21,wk inc flu hosp,2026-02-21,2075.0,FluSight-baseline
1,48,quantile,0.01,2026-02-21,wk inc flu hosp,2026-02-28,0.0,FluSight-baseline
1,48,quantile,0.025,2026-02-21,wk inc flu hosp,2026-02-28,290.0,FluSight-baseline
1,48,quantile,0.05,2026-02-21,wk inc flu hosp,2026-02-28,552.0,FluSight-baseline
1,48,quantile,0.1,2026-02-21,wk inc flu hosp,2026-02-28,757.0,FluSight-baseline
1,48,quantile,0.15,2026-02-21,wk inc flu hosp,2026-02-28,880.0,FluSight-baseline
1,48,quantile,0.2,2026-02-21,wk inc flu hosp,2026-02-28,977.0,FluSight-baseline
1,48,quantile,0.25,2026-02-21,wk inc flu hosp,2026-02-28,1032.0,FluSight-baseline
1,48,quantile,0.3,2026-02-21,wk inc flu hosp,2026-02-28,1075.0,FluSight-baseline
1,48,quantile,0.35,2026-02-21,wk inc flu hosp,2026-02-28,1111.0,FluSight-baseline
1,48,quantile,0.4,2026-02-21,wk inc flu hosp,2026-02-28,1138.0,FluSight-baseline
1,48,quantile,0.45,2026-02-21,wk inc flu hosp,2026-02-28,1157.0,FluSight-baseline
1,48,quantile,0.5,2026-02-21,wk inc flu hosp,2026-02-28,1173.0,FluSight-baseline
1,48,quantile,0.55,2026-02-21,wk inc flu hosp,2026-02-28,1188.0,FluSight-baseline
1,48,quantile,0.6,2026-02-21,wk inc flu hosp,2026-02-28,1207.0,FluSight-baseline
1,48,quantile,0.65,2026-02-21,wk inc flu hosp,2026-02-28,1236.0,FluSight-baseline
1,48,quantile,0.7,2026-02-21,wk inc flu hosp,2026-02-28,1272.0,FluSight-baseline
1,48,quantile,0.75,2026-02-21,wk inc flu hosp,2026-02-28,1314.0,FluSight-baseline
1,48,quantile,0.8,2026-02-21,wk inc flu hosp,2026-02-28,1370.0,FluSight-baseline
1,48,quantile,0.85,2026-02-21,wk inc flu hosp,2026-02-28,1466.0,FluSight-baseline
1,48,quantile,0.9,2026-02-21,wk inc flu hosp,2026-02-28,1589.0,FluSight-baseline
1,48,quantile,0.95,2026-02-21,wk inc flu hosp,2026-02-28,1799.0,FluSight-baseline
1,48,quantile,0.975,2026-02-21,wk inc flu hosp,2026-02-28,2060.0,FluSight-baseline
1,48,quantile,0.99,2026-02-21,wk inc flu hosp,2026-02-28,2454.0,FluSight-baseline
2,48,quantile,0.01,2026-02-21,wk inc flu hosp,2026-03-07,0.0,FluSight-baseline
2,48,quantile,0.025,2026-02-21,wk inc flu hosp,2026-03-07,97.0,FluSight-baseline
2,48,quantile,0.05,2026-02-21,wk inc flu hosp,2026-03-07,384.0,FluSight-baseline
2,48,quantile,0.1,2026-02-21,wk inc flu hosp,2026-03-07,650.0,FluSight-baseline
2,48,quantile,0.15,2026-02-21,wk inc flu hosp,2026-03-07,777.0,FluSight-baseline
2,48,quantile,0.2,2026-02-21,wk inc flu hosp,2026-03-07,879.0,FluSight-baseline
2,48,quantile,0.25,2026-02-21,wk inc flu hosp,2026-03-07,961.0,FluSight-baseline
2,48,quantile,0.3,2026-02-21,wk inc flu hosp,2026-03-07,1021.0,FluSight-baseline
2,48,quantile,0.35,2026-02-21,wk inc flu hosp,2026-03-07,1070.0,FluSight-baseline
2,48,quantile,0.4,2026-02-21,wk inc flu hosp,2026-03-07,1110.0,FluSight-baseline
2,48,quantile,0.45,2026-02-21,wk inc flu hosp,2026-03-07,1144.0,FluSight-baseline
2,48,quantile,0.5,2026-02-21,wk inc flu hosp,2026-03-07,1173.0,FluSight-baseline
2,48,quantile,0.55,2026-02-21,wk inc flu hosp,2026-03-07,1201.0,FluSight-baseline
2,48,quantile,0.6,2026-02-21,wk inc flu hosp,2026-03-07,1236.0,FluSight-baseline
2,48,quantile,0.65,2026-02-21,wk inc flu hosp,2026-03-07,1277.0,FluSight-baseline
2,48,quantile,0.7,2026-02-21,wk inc flu hosp,2026-03-07,1323.0,FluSight-baseline
2,48,quantile,0.75,2026-02-21,wk inc flu hosp,2026-03-07,1385.0,FluSight-baseline
2,48,quantile,0.8,2026-02-21,wk inc flu hosp,2026-03-07,1467.0,FluSight-baseline
2,48,quantile,0.85,2026-02-21,wk inc flu hosp,2026-03-07,1568.0,FluSight-baseline
2,48,quantile,0.9,2026-02-21,wk inc flu hosp,2026-03-07,1701.0,FluSight-baseline
2,48,quantile,0.95,2026-02-21,wk inc flu hosp,2026-03-07,1969.0,FluSight-baseline
2,48,quantile,0.975,2026-02-21,wk inc flu hosp,2026-03-07,2263.0,FluSight-baseline
2,48,quantile,0.99,2026-02-21,wk inc flu hosp,2026-03-07,2634.0,FluSight-baseline
3,48,quantile,0.01,2026-02-21,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
3,48,quantile,0.025,2026-02-21,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
3,48,quantile,0.05,2026-02-21,wk inc flu hosp,2026-03-14,248.0,FluSight-baseline
3,48,quantile,0.1,2026-02-21,wk inc flu hosp,2026-03-14,541.0,FluSight-baseline
3,48,quantile,0.15,2026-02-21,wk inc flu hosp,2026-03-14,701.0,FluSight-baseline
3,48,quantile,0.2,2026-02-21,wk inc flu hosp,2026-03-14,807.0,FluSight-baseline
3,48,quantile,0.25,2026-02-21,wk inc flu hosp,2026-03-14,897.0,FluSight-baseline
3,48,quantile,0.3,2026-02-21,wk inc flu hosp,2026-03-14,972.0,FluSight-baseline
3,48,quantile,0.35,2026-02-21,wk inc flu hosp,2026-03-14,1033.0,FluSight-baseline
3,48,quantile,0.4,2026-02-21,wk inc flu hosp,2026-03-14,1085.0,FluSight-baseline
3,48,quantile,0.45,2026-02-21,wk inc flu hosp,2026-03-14,1131.0,FluSight-baseline
3,48,quantile,0.5,2026-02-21,wk inc flu hosp,2026-03-14,1173.0,FluSight-baseline
3,48,quantile,0.55,2026-02-21,wk inc flu hosp,2026-03-14,1214.0,FluSight-baseline
3,48,quantile,0.6,2026-02-21,wk inc flu hosp,2026-03-14,1261.0,FluSight-baseline
3,48,quantile,0.65,2026-02-21,wk inc flu hosp,2026-03-14,1313.0,FluSight-baseline
3,48,quantile,0.7,2026-02-21,wk inc flu hosp,2026-03-14,1373.0,FluSight-baseline
3,48,quantile,0.75,2026-02-21,wk inc flu hosp,2026-03-14,1449.0,FluSight-baseline
3,48,quantile,0.8,2026-02-21,wk inc flu hosp,2026-03-14,1540.0,FluSight-baseline
3,48,quantile,0.85,2026-02-21,wk inc flu hosp,2026-03-14,1651.0,FluSight-baseline
3,48,quantile,0.9,2026-02-21,wk inc flu hosp,2026-03-14,1810.0,FluSight-baseline
3,48,quantile,0.95,2026-02-21,wk inc flu hosp,2026-03-14,2098.0,FluSight-baseline
3,48,quantile,0.975,2026-02-21,wk inc flu hosp,2026-03-14,2403.0,FluSight-baseline
3,48,quantile,0.99,2026-02-21,wk inc flu hosp,2026-03-14,2756.0,FluSight-baseline
0,48,quantile,0.01,2026-02-28,wk inc flu hosp,2026-02-28,17.0,FluSight-baseline
0,48,quantile,0.025,2026-02-28,wk inc flu hosp,2026-02-28,295.0,FluSight-baseline
0,48,quantile,0.05,2026-02-28,wk inc flu hosp,2026-02-28,478.0,FluSight-baseline
0,48,quantile,0.1,2026-02-28,wk inc flu hosp,2026-02-28,669.0,FluSight-baseline
0,48,quantile,0.15,2026-02-28,wk inc flu hosp,2026-02-28,772.0,FluSight-baseline
0,48,quantile,0.2,2026-02-28,wk inc flu hosp,2026-02-28,824.0,FluSight-baseline
0,48,quantile,0.25,2026-02-28,wk inc flu hosp,2026-02-28,858.0,FluSight-baseline
0,48,quantile,0.3,2026-02-28,wk inc flu hosp,2026-02-28,890.0,FluSight-baseline
0,48,quantile,0.35,2026-02-28,wk inc flu hosp,2026-02-28,899.0,FluSight-baseline
0,48,quantile,0.4,2026-02-28,wk inc flu hosp,2026-02-28,906.0,FluSight-baseline
0,48,quantile,0.45,2026-02-28,wk inc flu hosp,2026-02-28,911.0,FluSight-baseline
0,48,quantile,0.5,2026-02-28,wk inc flu hosp,2026-02-28,918.0,FluSight-baseline
0,48,quantile,0.55,2026-02-28,wk inc flu hosp,2026-02-28,925.0,FluSight-baseline
0,48,quantile,0.6,2026-02-28,wk inc flu hosp,2026-02-28,930.0,FluSight-baseline
0,48,quantile,0.65,2026-02-28,wk inc flu hosp,2026-02-28,937.0,FluSight-baseline
0,48,quantile,0.7,2026-02-28,wk inc flu hosp,2026-02-28,946.0,FluSight-baseline
0,48,quantile,0.75,2026-02-28,wk inc flu hosp,2026-02-28,978.0,FluSight-baseline
0,48,quantile,0.8,2026-02-28,wk inc flu hosp,2026-02-28,1012.0,FluSight-baseline
0,48,quantile,0.85,2026-02-28,wk inc flu hosp,2026-02-28,1064.0,FluSight-baseline
0,48,quantile,0.9,2026-02-28,wk inc flu hosp,2026-02-28,1167.0,FluSight-baseline
0,48,quantile,0.95,2026-02-28,wk inc flu hosp,2026-02-28,1358.0,FluSight-baseline
0,48,quantile,0.975,2026-02-28,wk inc flu hosp,2026-02-28,1541.0,FluSight-baseline
0,48,quantile,0.99,2026-02-28,wk inc flu hosp,2026-02-28,1819.0,FluSight-baseline
1,48,quantile,0.01,2026-02-28,wk inc flu hosp,2026-03-07,0.0,FluSight-baseline
1,48,quantile,0.025,2026-02-28,wk inc flu hosp,2026-03-07,56.0,FluSight-baseline
1,48,quantile,0.05,2026-02-28,wk inc flu hosp,2026-03-07,295.0,FluSight-baseline
1,48,quantile,0.1,2026-02-28,wk inc flu hosp,2026-03-07,500.0,FluSight-baseline
1,48,quantile,0.15,2026-02-28,wk inc flu hosp,2026-03-07,619.0,FluSight-baseline
1,48,quantile,0.2,2026-02-28,wk inc flu hosp,2026-03-07,717.0,FluSight-baseline
1,48,quantile,0.25,2026-02-28,wk inc flu hosp,2026-03-07,776.0,FluSight-baseline
1,48,quantile,0.3,2026-02-28,wk inc flu hosp,2026-03-07,819.0,FluSight-baseline
1,48,quantile,0.35,2026-02-28,wk inc flu hosp,2026-03-07,856.0,FluSight-baseline
1,48,quantile,0.4,2026-02-28,wk inc flu hosp,2026-03-07,884.0,FluSight-baseline
1,48,quantile,0.45,2026-02-28,wk inc flu hosp,2026-03-07,903.0,FluSight-baseline
1,48,quantile,0.5,2026-02-28,wk inc flu hosp,2026-03-07,918.0,FluSight-baseline
1,48,quantile,0.55,2026-02-28,wk inc flu hosp,2026-03-07,933.0,FluSight-baseline
1,48,quantile,0.6,2026-02-28,wk inc flu hosp,2026-03-07,952.0,FluSight-baseline
1,48,quantile,0.65,2026-02-28,wk inc flu hosp,2026-03-07,980.0,FluSight-baseline
1,48,quantile,0.7,2026-02-28,wk inc flu hosp,2026-03-07,1016.0,FluSight-baseline
1,48,quantile,0.75,2026-02-28,wk inc flu hosp,2026-03-07,1060.0,FluSight-baseline
1,48,quantile,0.8,2026-02-28,wk inc flu hosp,2026-03-07,1120.0,FluSight-baseline
1,48,quantile,0.85,2026-02-28,wk inc flu hosp,2026-03-07,1217.0,FluSight-baseline
1,48,quantile,0.9,2026-02-28,wk inc flu hosp,2026-03-07,1336.0,FluSight-baseline
1,48,quantile,0.95,2026-02-28,wk inc flu hosp,2026-03-07,1540.0,FluSight-baseline
1,48,quantile,0.975,2026-02-28,wk inc flu hosp,2026-03-07,1804.0,FluSight-baseline
1,48,quantile,0.99,2026-02-28,wk inc flu hosp,2026-03-07,2209.0,FluSight-baseline
2,48,quantile,0.01,2026-02-28,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
2,48,quantile,0.025,2026-02-28,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
2,48,quantile,0.05,2026-02-28,wk inc flu hosp,2026-03-14,133.0,FluSight-baseline
2,48,quantile,0.1,2026-02-28,wk inc flu hosp,2026-03-14,392.0,FluSight-baseline
2,48,quantile,0.15,2026-02-28,wk inc flu hosp,2026-03-14,520.0,FluSight-baseline
2,48,quantile,0.2,2026-02-28,wk inc flu hosp,2026-03-14,619.0,FluSight-baseline
2,48,quantile,0.25,2026-02-28,wk inc flu hosp,2026-03-14,701.0,FluSight-baseline
2,48,quantile,0.3,2026-02-28,wk inc flu hosp,2026-03-14,764.0,FluSight-baseline
2,48,quantile,0.35,2026-02-28,wk inc flu hosp,2026-03-14,813.0,FluSight-baseline
2,48,quantile,0.4,2026-02-28,wk inc flu hosp,2026-03-14,855.0,FluSight-baseline
2,48,quantile,0.45,2026-02-28,wk inc flu hosp,2026-03-14,890.0,FluSight-baseline
2,48,quantile,0.5,2026-02-28,wk inc flu hosp,2026-03-14,918.0,FluSight-baseline
2,48,quantile,0.55,2026-02-28,wk inc flu hosp,2026-03-14,946.0,FluSight-baseline
2,48,quantile,0.6,2026-02-28,wk inc flu hosp,2026-03-14,981.0,FluSight-baseline
2,48,quantile,0.65,2026-02-28,wk inc flu hosp,2026-03-14,1022.0,FluSight-baseline
2,48,quantile,0.7,2026-02-28,wk inc flu hosp,2026-03-14,1070.0,FluSight-baseline
2,48,quantile,0.75,2026-02-28,wk inc flu hosp,2026-03-14,1134.0,FluSight-baseline
2,48,quantile,0.8,2026-02-28,wk inc flu hosp,2026-03-14,1217.0,FluSight-baseline
2,48,quantile,0.85,2026-02-28,wk inc flu hosp,2026-03-14,1316.0,FluSight-baseline
2,48,quantile,0.9,2026-02-28,wk inc flu hosp,2026-03-14,1444.0,FluSight-baseline
2,48,quantile,0.95,2026-02-28,wk inc flu hosp,2026-03-14,1710.0,FluSight-baseline
2,48,quantile,0.975,2026-02-28,wk inc flu hosp,2026-03-14,2000.0,FluSight-baseline
2,48,quantile,0.99,2026-02-28,wk inc flu hosp,2026-03-14,2387.0,FluSight-baseline
3,48,quantile,0.01,2026-02-28,wk inc flu hosp,2026-03-21,0.0,FluSight-baseline
3,48,quantile,0.025,2026-02-28,wk inc flu hosp,2026-03-21,0.0,FluSight-baseline
3,48,quantile,0.05,2026-02-28,wk inc flu hosp,2026-03-21,15.0,FluSight-baseline
3,48,quantile,0.1,2026-02-28,wk inc flu hosp,2026-03-21,286.0,FluSight-baseline
3,48,quantile,0.15,2026-02-28,wk inc flu hosp,2026-03-21,441.0,FluSight-baseline
3,48,quantile,0.2,2026-02-28,wk inc flu hosp,2026-03-21,546.0,FluSight-baseline
3,48,quantile,0.25,2026-02-28,wk inc flu hosp,2026-03-21,637.0,FluSight-baseline
3,48,quantile,0.3,2026-02-28,wk inc flu hosp,2026-03-21,714.0,FluSight-baseline
3,48,quantile,0.35,2026-02-28,wk inc flu hosp,2026-03-21,777.0,FluSight-baseline
3,48,quantile,0.4,2026-02-28,wk inc flu hosp,2026-03-21,829.0,FluSight-baseline
3,48,quantile,0.45,2026-02-28,wk inc flu hosp,2026-03-21,876.0,FluSight-baseline
3,48,quantile,0.5,2026-02-28,wk inc flu hosp,2026-03-21,918.0,FluSight-baseline
3,48,quantile,0.55,2026-02-28,wk inc flu hosp,2026-03-21,959.0,FluSight-baseline
3,48,quantile,0.6,2026-02-28,wk inc flu hosp,2026-03-21,1005.0,FluSight-baseline
3,48,quantile,0.65,2026-02-28,wk inc flu hosp,2026-03-21,1057.0,FluSight-baseline
3,48,quantile,0.7,2026-02-28,wk inc flu hosp,2026-03-21,1121.0,FluSight-baseline
3,48,quantile,0.75,2026-02-28,wk inc flu hosp,2026-03-21,1197.0,FluSight-baseline
3,48,quantile,0.8,2026-02-28,wk inc flu hosp,2026-03-21,1288.0,FluSight-baseline
3,48,quantile,0.85,2026-02-28,wk inc flu hosp,2026-03-21,1394.0,FluSight-baseline
3,48,quantile,0.9,2026-02-28,wk inc flu hosp,2026-03-21,1553.0,FluSight-baseline
3,48,quantile,0.95,2026-02-28,wk inc flu hosp,2026-03-21,1850.0,FluSight-baseline
3,48,quantile,0.975,2026-02-28,wk inc flu hosp,2026-03-21,2164.0,FluSight-baseline
3,48,quantile,0.99,2026-02-28,wk inc flu hosp,2026-03-21,2517.0,FluSight-baseline
0,48,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-07,0.0,FluSight-baseline
0,48,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-07,60.0,FluSight-baseline
0,48,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-07,248.0,FluSight-baseline
0,48,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-07,436.0,FluSight-baseline
0,48,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-07,544.0,FluSight-baseline
0,48,quantile,0.2,2026-03-07,wk inc flu hosp,2026-03-07,593.0,FluSight-baseline
0,48,quantile,0.25,2026-03-07,wk inc flu hosp,2026-03-07,628.0,FluSight-baseline
0,48,quantile,0.3,2026-03-07,wk inc flu hosp,2026-03-07,661.0,FluSight-baseline
0,48,quantile,0.35,2026-03-07,wk inc flu hosp,2026-03-07,670.0,FluSight-baseline
0,48,quantile,0.4,2026-03-07,wk inc flu hosp,2026-03-07,676.0,FluSight-baseline
0,48,quantile,0.45,2026-03-07,wk inc flu hosp,2026-03-07,682.0,FluSight-baseline
0,48,quantile,0.5,2026-03-07,wk inc flu hosp,2026-03-07,689.0,FluSight-baseline
0,48,quantile,0.55,2026-03-07,wk inc flu hosp,2026-03-07,696.0,FluSight-baseline
0,48,quantile,0.6,2026-03-07,wk inc flu hosp,2026-03-07,702.0,FluSight-baseline
0,48,quantile,0.65,2026-03-07,wk inc flu hosp,2026-03-07,708.0,FluSight-baseline
0,48,quantile,0.7,2026-03-07,wk inc flu hosp,2026-03-07,717.0,FluSight-baseline
0,48,quantile,0.75,2026-03-07,wk inc flu hosp,2026-03-07,750.0,FluSight-baseline
0,48,quantile,0.8,2026-03-07,wk inc flu hosp,2026-03-07,785.0,FluSight-baseline
0,48,quantile,0.85,2026-03-07,wk inc flu hosp,2026-03-07,834.0,FluSight-baseline
0,48,quantile,0.9,2026-03-07,wk inc flu hosp,2026-03-07,942.0,FluSight-baseline
0,48,quantile,0.95,2026-03-07,wk inc flu hosp,2026-03-07,1130.0,FluSight-baseline
0,48,quantile,0.975,2026-03-07,wk inc flu hosp,2026-03-07,1318.0,FluSight-baseline
0,48,quantile,0.99,2026-03-07,wk inc flu hosp,2026-03-07,1590.0,FluSight-baseline
1,48,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
1,48,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-14,0.0,FluSight-baseline
1,48,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-14,82.0,FluSight-baseline
1,48,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-14,275.0,FluSight-baseline
1,48,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-14,393.0,FluSight-baseline
1,48,quantile,0.2,2026-03-07,wk inc flu hosp,2026-03-14,484.0,FluSight-baseline
1,48,quantile,0.25,2026-03-07,wk inc flu hosp,2026-03-14,545.0,FluSight-baseline
1,48,quantile,0.3,2026-03-07,wk inc flu hosp,2026-03-14,590.0,FluSight-baseline
1,48,quantile,0.35,2026-03-07,wk inc flu hosp,2026-03-14,627.0,FluSight-baseline
1,48,quantile,0.4,2026-03-07,wk inc flu hosp,2026-03-14,655.0,FluSight-baseline
1,48,quantile,0.45,2026-03-07,wk inc flu hosp,2026-03-14,674.0,FluSight-baseline
1,48,quantile,0.5,2026-03-07,wk inc flu hosp,2026-03-14,689.0,FluSight-baseline
1,48,quantile,0.55,2026-03-07,wk inc flu hosp,2026-03-14,705.0,FluSight-baseline
1,48,quantile,0.6,2026-03-07,wk inc flu hosp,2026-03-14,724.0,FluSight-baseline
1,48,quantile,0.65,2026-03-07,wk inc flu hosp,2026-03-14,752.0,FluSight-baseline
1,48,quantile,0.7,2026-03-07,wk inc flu hosp,2026-03-14,789.0,FluSight-baseline
1,48,quantile,0.75,2026-03-07,wk inc flu hosp,2026-03-14,833.0,FluSight-baseline
1,48,quantile,0.8,2026-03-07,wk inc flu hosp,2026-03-14,894.0,FluSight-baseline
1,48,quantile,0.85,2026-03-07,wk inc flu hosp,2026-03-14,986.0,FluSight-baseline
1,48,quantile,0.9,2026-03-07,wk inc flu hosp,2026-03-14,1105.0,FluSight-baseline
1,48,quantile,0.95,2026-03-07,wk inc flu hosp,2026-03-14,1316.0,FluSight-baseline
1,48,quantile,0.975,2026-03-07,wk inc flu hosp,2026-03-14,1573.0,FluSight-baseline
1,48,quantile,0.99,2026-03-07,wk inc flu hosp,2026-03-14,1971.0,FluSight-baseline
2,48,quantile,0.01,2026-03-07,wk inc flu hosp,2026-03-21,0.0,FluSight-baseline
2,48,quantile,0.025,2026-03-07,wk inc flu hosp,2026-03-21,0.0,FluSight-baseline
2,48,quantile,0.05,2026-03-07,wk inc flu hosp,2026-03-21,0.0,FluSight-baseline
2,48,quantile,0.1,2026-03-07,wk inc flu hosp,2026-03-21,166.0,FluSight-baseline
2,48,quantile,0.15,2026-03-07,wk inc flu hosp,2026-03-21,294.0,FluSight-baseline
